timestamp,repetition,size_bytes,min_us,max_us,avg_us,std_dev,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup
18:02:54.298,26,256,12.490,23.370,13.775,0.860,13.452,0.049,2.003,215.880,8.391
18:02:56.446,26,1024,12.450,21.100,13.703,0.833,13.380,0.049,2.125,214.290,9.871
18:02:58.594,26,4096,12.200,28.600,13.456,1.004,13.127,0.050,2.580,212.850,9.055
18:03:00.743,26,16384,13.260,29.650,14.774,1.135,14.446,0.049,3.645,211.650,8.238
18:03:02.899,26,65536,15.520,37.770,16.918,1.149,16.591,0.049,7.339,217.660,8.248
18:03:05.068,26,262144,24.660,32.660,26.337,0.939,26.008,0.050,16.597,214.610,9.238
18:03:07.311,26,1048576,62.720,71.600,65.323,1.264,64.952,0.053,53.893,220.960,8.453

18:03:11.465,27,1,12.480,55.340,13.859,1.605,13.531,0.049,2158.393,212.490,8.555
18:03:13.623,27,4,9.950,19.070,12.334,0.881,12.012,0.049,1.378,211.880,10.014
18:03:15.772,27,16,12.560,21.820,13.794,0.894,13.468,0.049,1.362,218.230,9.055
18:03:17.921,27,64,12.430,21.410,13.670,0.841,13.346,0.049,1.967,211.580,8.258
18:03:20.067,27,256,12.470,21.000,13.718,0.859,13.397,0.049,2.000,215.150,8.524
18:03:22.216,27,1024,12.540,30.040,13.841,1.065,13.513,0.049,2.133,215.150,7.748
18:03:24.363,27,4096,12.730,23.000,13.960,0.864,13.630,0.052,2.575,217.710,11.107
18:03:26.512,27,16384,12.940,21.180,14.202,0.835,13.873,0.049,3.588,210.540,7.718
18:03:28.666,27,65536,14.100,22.010,15.409,0.852,15.088,0.050,7.122,210.400,8.789
18:03:30.838,27,262144,24.670,42.040,26.234,1.161,25.907,0.050,17.303,214.780,8.187
18:03:33.081,27,1048576,61.740,72.490,64.569,1.183,64.201,0.051,53.995,210.080,7.768

18:03:35.099,28,1,11.090,19.180,12.333,0.867,12.012,0.049,1.383,221.400,9.269
18:03:37.246,28,4,11.100,19.600,12.351,0.860,12.026,0.049,1.368,216.600,8.258
18:03:39.394,28,16,12.510,21.720,13.851,0.931,13.522,0.049,1.355,216.720,8.361
18:03:41.543,28,64,12.490,22.110,13.698,0.847,13.370,0.050,1.976,216.720,8.483
18:03:43.690,28,256,12.320,21.060,13.712,0.879,13.383,0.049,2.016,218.690,8.350
18:03:45.837,28,1024,12.000,20.800,13.217,0.801,12.897,0.049,2.110,207.910,7.901
18:03:50.122,28,4096,12.740,48.830,14.120,1.488,13.792,0.050,2159.844,218.420,8.187
18:03:52.283,28,16384,13.310,21.830,14.680,0.946,14.358,0.049,3.614,211.530,9.106
18:03:54.439,28,65536,15.500,24.760,16.886,0.962,16.557,0.050,7.880,222.340,8.167
18:03:56.608,28,262144,24.850,42.850,26.469,1.222,26.143,0.050,16.393,214.030,9.116
18:03:58.850,28,1048576,61.360,71.940,63.964,1.419,63.592,0.059,53.790,212.450,8.187

18:04:00.871,29,1,12.520,20.910,13.753,0.863,13.429,0.049,1.399,212.590,8.085
18:04:03.017,29,4,12.540,22.380,13.775,0.878,13.446,0.049,1.378,214.010,8.585
18:04:05.167,29,16,10.680,22.660,13.789,0.990,13.458,0.050,1.362,214.010,8.657
18:04:09.448,29,64,12.560,52.630,13.621,1.531,13.289,0.050,2159.241,217.020,8.146
18:04:11.607,29,256,12.510,21.110,13.798,0.856,13.470,0.049,1.984,218.480,9.596
18:04:13.756,29,1024,12.570,30.040,13.480,0.920,13.154,0.050,2.121,215.810,9.024
18:04:15.903,29,4096,11.400,22.840,12.677,0.929,12.355,0.049,2.576,217.900,9.218
18:04:18.051,29,16384,11.960,22.840,13.339,0.967,13.010,0.050,3.287,213.530,8.115
18:04:20.207,29,65536,15.040,23.430,16.367,0.830,16.045,0.050,7.622,212.500,7.503
18:04:22.377,29,262144,24.780,37.800,26.381,1.063,26.059,0.049,16.714,212.730,9.473
18:04:24.620,29,1048576,61.380,70.840,63.686,1.425,63.312,0.060,53.888,215.270,8.340

18:04:28.775,30,1,12.480,59.130,13.728,1.872,13.398,0.049,2158.533,205.010,8.688
18:04:30.935,30,4,12.530,26.500,13.829,0.966,13.503,0.049,1.397,219.240,8.320
18:04:33.082,30,16,12.550,20.980,13.783,0.857,13.457,0.049,1.373,217.780,8.248
18:04:35.229,30,64,12.500,20.500,13.723,0.831,13.396,0.050,1.948,215.980,9.422
18:04:37.377,30,256,12.540,21.380,13.605,0.865,13.280,0.050,2.040,213.640,9.055
18:04:39.525,30,1024,12.520,21.830,13.785,0.829,13.460,0.049,2.137,213.920,8.075
18:04:41.673,30,4096,11.380,19.740,12.635,0.887,12.314,0.049,2.560,220.660,8.095
18:04:43.823,30,16384,13.230,22.600,14.701,0.923,14.370,0.052,3.620,220.890,8.340
18:04:45.978,30,65536,15.510,23.000,16.831,0.813,16.500,0.050,7.793,215.900,9.463
18:04:48.148,30,262144,24.340,47.070,26.217,1.381,25.886,0.049,17.300,220.670,8.085
18:04:50.391,30,1048576,62.210,85.490,64.584,1.374,64.197,0.060,54.192,214.390,8.085

