timestamp,repetition,size_bytes,min_send,max_send,avg_send,std_dev_send,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup,rvconnect,min_recv,max_recv,avg_recv,std_dev_recv,rvbind,rvaccept
14:53:43.685,11,1048576,131.480,182.880,170.634,2.681,170.240,0.059,1885.016,218.730,5.540,9188.125,0.290,1749334.216,2062.691,55281.229,4.880,19052.131

14:53:45.579,12,1,11.780,41.320,12.247,1.419,11.899,0.066,1559.695,222.290,8.000,9380.835,0.080,1531781.551,1592.763,48427.968,4.640,18850.581
14:53:47.691,12,4,8.360,34.075,8.937,1.078,8.714,0.032,1202.678,220.590,3.882,6036.087,0.059,1182852.803,1199.824,37385.846,4.230,18998.831
14:53:49.839,12,16,8.455,28.439,9.049,1.254,8.811,0.033,1226.400,218.240,3.737,6255.367,0.060,1206294.126,1223.438,38126.750,5.220,18835.751
14:53:51.984,12,64,11.510,31.800,12.235,1.070,11.899,0.049,1849.463,214.030,5.740,9229.135,0.080,1821293.714,1844.755,57564.819,5.130,18933.901
14:53:54.134,12,256,12.710,45.300,13.519,1.692,13.185,0.049,1854.055,209.170,7.420,9299.325,0.080,1824768.229,1850.737,57674.558,4.410,18867.931
14:53:56.278,12,1024,10.860,33.550,11.651,1.394,11.319,0.049,1848.977,219.440,5.420,9246.765,0.080,1821261.083,1843.714,57563.819,5.090,18890.141
14:53:58.431,12,4096,13.970,44.920,14.443,1.402,14.104,0.049,1854.949,226.330,7.080,9318.265,0.080,1824718.139,1852.672,57672.912,3.510,18792.171
14:54:00.583,12,16384,15.820,39.750,16.399,1.281,16.056,0.050,1852.352,214.310,6.660,9249.885,0.080,1820196.612,1852.131,57529.874,4.780,18933.151
14:54:02.741,12,65536,20.950,44.740,21.671,1.565,21.334,0.049,1849.675,206.950,5.640,9392.315,0.080,1801743.351,1843.862,56946.301,5.500,18895.371
14:54:04.943,12,262144,51.400,80.690,52.764,1.685,52.424,0.052,1862.266,219.190,5.660,9141.955,0.080,1805146.027,1903.090,57052.083,4.120,18693.491
14:54:07.301,12,1048576,130.150,184.591,168.640,2.799,168.248,0.059,1883.821,219.740,5.750,9273.495,0.280,1750741.718,2059.590,55325.858,5.600,18861.511

14:54:09.166,13,1,12.850,39.080,13.613,1.605,13.248,0.049,1567.229,208.580,5.450,9345.025,0.090,1538182.911,1564.056,48616.470,5.370,18817.341
14:54:11.312,13,4,12.510,32.190,13.185,1.214,12.844,0.049,1850.527,210.770,5.730,9306.545,0.090,1821613.214,1846.814,57574.862,5.260,18925.821
14:54:13.462,13,16,12.950,31.600,13.537,1.095,13.197,0.049,1852.327,208.530,6.920,9210.135,0.090,1823143.617,1849.022,57623.213,4.390,18940.481
14:54:15.609,13,64,13.060,45.280,13.635,1.746,13.301,0.049,1850.931,213.470,5.730,9305.195,0.080,1821567.134,1847.579,57573.380,4.500,18879.211
14:54:17.757,13,256,12.910,40.830,13.633,1.399,13.287,0.049,1839.860,217.840,5.710,20886.364,0.080,1809980.225,1836.080,57207.150,4.610,19374.262
14:54:19.901,13,1024,11.050,32.410,11.732,1.287,11.394,0.049,1848.285,223.890,7.250,9380.955,0.080,1820528.782,1843.180,57540.667,2.915,12459.890
14:54:22.053,13,4096,14.010,40.480,14.648,1.550,14.308,0.049,1854.244,217.210,7.070,9519.645,0.080,1823979.618,1852.308,57649.558,4.470,18648.590
14:54:24.204,13,16384,15.550,53.330,16.148,1.775,15.809,0.050,1851.009,217.120,5.710,9276.475,0.080,1819511.460,1850.725,57508.242,5.680,18880.361
14:54:26.366,13,65536,23.370,44.140,24.086,1.421,23.742,0.050,1854.964,220.200,6.000,9314.255,0.080,1817047.427,1863.397,57429.882,4.580,18802.621
14:54:28.572,13,262144,51.790,70.040,53.041,1.476,52.688,0.050,1857.595,215.210,6.020,9448.395,0.080,1800456.210,1904.584,56903.984,4.720,18773.931
14:54:30.927,13,1048576,130.430,195.160,169.841,2.984,169.439,0.055,1847.447,211.110,6.030,9414.615,0.270,1713097.207,2024.580,54135.947,4.560,18671.310

14:54:32.788,14,1,12.900,49.740,13.463,1.599,13.128,0.049,1564.450,216.600,6.820,9304.185,0.090,1535471.117,1561.035,48530.768,4.430,18806.671
14:54:34.935,14,4,12.620,42.090,13.157,1.544,12.821,0.049,1851.840,208.930,7.140,9228.505,0.090,1822976.806,1848.137,57617.962,4.440,18860.271
14:54:37.083,14,16,13.110,36.040,13.680,1.274,13.337,0.049,1850.657,221.020,5.900,9384.546,0.110,1821362.644,1847.489,57566.913,4.430,18808.331
14:54:39.231,14,64,13.070,36.080,13.649,1.381,13.290,0.049,1850.350,213.380,5.820,9303.335,0.080,1820923.233,1847.737,57553.009,4.830,18822.681
14:54:41.379,14,256,13.100,34.520,13.643,1.339,13.301,0.050,1836.227,222.570,6.820,20850.254,0.080,1806405.999,1832.594,57094.177,4.720,19268.162
14:54:43.521,14,1024,8.990,33.050,11.293,1.251,10.959,0.049,1849.427,223.680,5.950,9181.785,0.080,1808891.243,1830.708,57172.866,5.270,19986.343
14:54:45.675,14,4096,13.980,44.890,14.473,1.673,14.132,0.049,1857.780,219.530,5.930,9200.045,0.080,1827314.103,1855.348,57754.960,4.660,18986.801
14:54:47.826,14,16384,15.500,39.560,16.151,1.400,15.807,0.049,1850.575,214.610,5.910,9415.445,0.053,1204536.347,1225.385,38071.075,2.859,12456.378
14:54:49.988,14,65536,23.130,50.630,24.012,1.698,23.672,0.049,1852.996,217.830,6.220,9273.615,0.080,1815256.264,1861.255,57373.280,5.160,18888.721
14:54:52.184,14,262144,50.360,67.370,51.498,1.410,51.155,0.050,1858.181,214.260,6.080,9248.615,0.220,1790855.444,1885.832,56600.495,4.900,18956.631
14:54:54.549,14,1048576,136.410,231.271,170.498,3.316,170.110,0.058,1876.788,215.350,5.490,21383.535,0.200,1742363.835,2054.557,55060.953,4.830,18821.671

14:54:56.410,15,1,12.870,43.380,13.471,1.401,13.133,0.049,1564.932,212.980,6.890,9262.945,0.090,1535635.327,1561.279,48535.956,10.400,18998.941
14:54:58.558,15,4,12.840,40.820,13.383,1.614,13.041,0.049,1850.241,213.030,5.650,9313.445,0.090,1821226.133,1846.718,57562.618,4.720,18923.321
14:55:00.706,15,16,13.060,31.660,13.634,1.173,13.298,0.049,1852.054,213.030,6.070,9214.585,0.080,1822689.066,1848.622,57608.843,4.910,18980.431
14:55:02.850,15,64,10.740,45.240,12.228,1.852,11.889,0.049,1850.366,225.570,6.100,9166.295,0.080,1822210.855,1845.655,57593.807,4.590,18907.651
14:55:04.997,15,256,11.160,43.640,12.148,1.534,11.810,0.049,1851.690,218.140,5.780,9292.145,0.080,1823696.787,1846.899,57640.781,4.570,18894.741
